experimento,problema,run,tam_poblacion,n_generaciones,nc,nm,prob_cruce,prob_mutacion,torneo,penalizacion,BB,LOP,ILI,HEAL,QUI,AUA,rendimiento,riesgo,fitness,err_rendimiento,err_riesgo,tiempo_seg
2,P2,1,200,500,15,20,0.9,0.05,3,100000.0,0.317682,0.198843,0.0,0.168405,0.208935,0.106136,0.359204,0.00136,0.00136,0.000204,0.0,0
2,P2,2,200,500,15,20,0.9,0.05,3,100000.0,0.317695,0.198835,0.0,0.168393,0.208958,0.106117,0.359203,0.00136,0.00136,0.000203,0.0,0
2,P2,3,200,500,15,20,0.9,0.05,3,100000.0,0.317683,0.198849,0.0,0.168407,0.20894,0.10612,0.359206,0.00136,0.00136,0.000206,0.0,0
2,P2,4,200,500,15,20,0.9,0.05,3,100000.0,0.317705,0.198845,0.0,0.16839,0.20894,0.106121,0.359199,0.00136,0.00136,0.000199,0.0,0
2,P2,5,200,500,15,20,0.9,0.05,3,100000.0,0.317697,0.198843,0.0,0.168368,0.208979,0.106113,0.359202,0.00136,0.00136,0.000202,0.0,0
2,P2,6,200,500,15,20,0.9,0.05,3,100000.0,0.317698,0.198819,0.0,0.168397,0.208942,0.106144,0.359199,0.00136,0.00136,0.000199,0.0,0
2,P2,7,200,500,15,20,0.9,0.05,3,100000.0,0.317699,0.198843,0.0,0.168376,0.208972,0.10611,0.359202,0.00136,0.00136,0.000202,0.0,0
2,P2,8,200,500,15,20,0.9,0.05,3,100000.0,0.317712,0.198836,0.0,0.168411,0.208926,0.106115,0.359199,0.00136,0.00136,0.000199,0.0,0
2,P2,9,200,500,15,20,0.9,0.05,3,100000.0,0.317679,0.198837,0.0,0.168423,0.20893,0.106131,0.359206,0.00136,0.00136,0.000206,0.0,0
2,P2,10,200,500,15,20,0.9,0.05,3,100000.0,0.317683,0.198839,0.0,0.168416,0.208926,0.106136,0.359204,0.00136,0.00136,0.000204,0.0,0
2,P2,11,200,500,15,20,0.9,0.05,3,100000.0,0.317688,0.198838,0.0,0.168394,0.208951,0.106129,0.359203,0.00136,0.00136,0.000203,0.0,0
2,P2,12,200,500,15,20,0.9,0.05,3,100000.0,0.317701,0.198836,0.0,0.168393,0.208948,0.106121,0.3592,0.00136,0.00136,0.0002,0.0,0
2,P2,13,200,500,15,20,0.9,0.05,3,100000.0,0.317692,0.19883,0.0,0.168399,0.208927,0.106152,0.359199,0.00136,0.00136,0.000199,0.0,0
2,P2,14,200,500,15,20,0.9,0.05,3,100000.0,0.317674,0.198852,0.0,0.168417,0.208928,0.106129,0.359207,0.00136,0.00136,0.000207,0.0,0
2,P2,15,200,500,15,20,0.9,0.05,3,100000.0,0.317682,0.198858,0.0,0.168401,0.208948,0.106111,0.359207,0.00136,0.00136,0.000207,0.0,0
2,P2,16,200,500,15,20,0.9,0.05,3,100000.0,0.317685,0.198828,0.0,0.168398,0.208929,0.106161,0.359199,0.00136,0.00136,0.000199,0.0,0
2,P2,17,200,500,15,20,0.9,0.05,3,100000.0,0.317693,0.198843,0.0,0.168382,0.208959,0.106122,0.359202,0.00136,0.00136,0.000202,0.0,0
2,P2,18,200,500,15,20,0.9,0.05,3,100000.0,0.317673,0.198848,0.0,0.168421,0.208924,0.106134,0.359206,0.00136,0.00136,0.000206,0.0,0
2,P2,19,200,500,15,20,0.9,0.05,3,100000.0,0.31771,0.198837,0.0,0.168386,0.20896,0.106107,0.3592,0.00136,0.00136,0.0002,0.0,0
2,P2,20,200,500,15,20,0.9,0.05,3,100000.0,0.317683,0.19884,0.0,0.168432,0.208906,0.106138,0.359204,0.00136,0.00136,0.000204,0.0,0
2,P2,21,200,500,15,20,0.9,0.05,3,100000.0,0.317696,0.19884,0.0,0.168391,0.208916,0.106157,0.359196,0.00136,0.00136,0.000196,0.0,0
2,P2,22,200,500,15,20,0.9,0.05,3,100000.0,0.317689,0.198842,0.0,0.168388,0.20895,0.106132,0.359202,0.00136,0.00136,0.000202,0.0,0
2,P2,23,200,500,15,20,0.9,0.05,3,100000.0,0.317696,0.198838,0.0,0.168412,0.208912,0.106141,0.359199,0.00136,0.00136,0.000199,0.0,0
2,P2,24,200,500,15,20,0.9,0.05,3,100000.0,0.317663,0.19884,0.0,0.168415,0.208926,0.106156,0.359206,0.00136,0.00136,0.000206,0.0,0
2,P2,25,200,500,15,20,0.9,0.05,3,100000.0,0.317687,0.198864,0.0,0.16838,0.208968,0.106101,0.359206,0.00136,0.00136,0.000206,0.0,0
2,P2,26,200,500,15,20,0.9,0.05,3,100000.0,0.317697,0.19884,0.0,0.168385,0.20895,0.106128,0.3592,0.00136,0.00136,0.0002,0.0,0
2,P2,27,200,500,15,20,0.9,0.05,3,100000.0,0.317676,0.198842,0.0,0.168438,0.20892,0.106123,0.359208,0.00136,0.00136,0.000208,0.0,0
2,P2,28,200,500,15,20,0.9,0.05,3,100000.0,0.317663,0.198837,0.0,0.168454,0.208899,0.106147,0.359209,0.00136,0.00136,0.000209,0.0,0
2,P2,29,200,500,15,20,0.9,0.05,3,100000.0,0.317697,0.198845,0.0,0.168396,0.208943,0.106118,0.359202,0.00136,0.00136,0.000202,0.0,0
2,P2,30,200,500,15,20,0.9,0.05,3,100000.0,0.317696,0.198829,0.0,0.168392,0.208958,0.106125,0.359202,0.00136,0.00136,0.000202,0.0,0
5,P2,1,100,500,15,20,0.9,0.05,3,100000.0,0.317647,0.198839,0.0,0.168512,0.208825,0.106177,0.35921,0.00136,0.00136,0.00021,0.0,0
5,P2,2,100,500,15,20,0.9,0.05,3,100000.0,0.3177,0.198847,0.0,0.168419,0.2089,0.106133,0.359199,0.00136,0.00136,0.000199,0.0,0
5,P2,3,100,500,15,20,0.9,0.05,3,100000.0,0.317642,0.198821,0.0,0.168435,0.20889,0.106212,0.359204,0.00136,0.00136,0.000204,0.0,0
5,P2,4,100,500,15,20,0.9,0.05,3,100000.0,0.317713,0.19884,0.0,0.168387,0.208962,0.106098,0.359201,0.00136,0.00136,0.000201,0.0,0
5,P2,5,100,500,15,20,0.9,0.05,3,100000.0,0.317611,0.198826,0.0,0.168506,0.208833,0.106224,0.359212,0.00136,0.00136,0.000212,0.0,0
5,P2,6,100,500,15,20,0.9,0.05,3,100000.0,0.317676,0.198888,0.0,0.168501,0.208764,0.106172,0.359201,0.00136,0.00136,0.000201,0.0,0
5,P2,7,100,500,15,20,0.9,0.05,3,100000.0,0.317657,0.19886,0.0,0.168466,0.208893,0.106124,0.359214,0.00136,0.00136,0.000214,0.0,0
5,P2,8,100,500,15,20,0.9,0.05,3,100000.0,0.317707,0.198863,0.0,0.168333,0.209021,0.106076,0.359203,0.00136,0.00136,0.000203,0.0,0
5,P2,9,100,500,15,20,0.9,0.05,3,100000.0,0.317639,0.198788,0.0,0.168458,0.208919,0.106196,0.359209,0.00136,0.00136,0.000209,0.0,0
5,P2,10,100,500,15,20,0.9,0.05,3,100000.0,0.317688,0.198789,0.0,0.168463,0.208891,0.10617,0.359201,0.00136,0.00136,0.000201,0.0,0
5,P2,11,100,500,15,20,0.9,0.05,3,100000.0,0.31767,0.19886,0.0,0.168486,0.208834,0.10615,0.359207,0.00136,0.00136,0.000207,0.0,0
5,P2,12,100,500,15,20,0.9,0.05,3,100000.0,0.317692,0.198815,0.0,0.168471,0.208863,0.10616,0.359201,0.00136,0.00136,0.000201,0.0,0
5,P2,13,100,500,15,20,0.9,0.05,3,100000.0,0.317666,0.198827,0.0,0.168464,0.208887,0.106156,0.359207,0.00136,0.00136,0.000207,0.0,0
5,P2,14,100,500,15,20,0.9,0.05,3,100000.0,0.317671,0.19884,0.0,0.168434,0.208897,0.106158,0.359204,0.00136,0.00136,0.000204,0.0,0
5,P2,15,100,500,15,20,0.9,0.05,3,100000.0,0.317676,0.198828,0.0,0.168415,0.208935,0.106146,0.359204,0.00136,0.00136,0.000204,0.0,0
8,P2,1,200,500,15,20,0.9,0.05,3,100000.0,0.317683,0.198841,0.0,0.168391,0.208955,0.10613,0.359204,0.00136,0.00136,0.000204,0.0,0
8,P2,2,200,500,15,20,0.9,0.05,3,100000.0,0.317684,0.198852,0.0,0.168372,0.208979,0.106113,0.359205,0.00136,0.00136,0.000205,0.0,0
8,P2,3,200,500,15,20,0.9,0.05,3,100000.0,0.317698,0.198835,0.0,0.168388,0.208955,0.106124,0.359201,0.00136,0.00136,0.000201,0.0,0
8,P2,4,200,500,15,20,0.9,0.05,3,100000.0,0.317667,0.198843,0.0,0.168414,0.208928,0.106148,0.359206,0.00136,0.00136,0.000206,0.0,0
8,P2,5,200,500,15,20,0.9,0.05,3,100000.0,0.317695,0.198847,0.0,0.168387,0.208956,0.106115,0.359202,0.00136,0.00136,0.000202,0.0,0
8,P2,6,200,500,15,20,0.9,0.05,3,100000.0,0.317669,0.198839,0.0,0.168402,0.208957,0.106133,0.359207,0.00136,0.00136,0.000207,0.0,0
8,P2,7,200,500,15,20,0.9,0.05,3,100000.0,0.317677,0.198857,0.0,0.168386,0.208954,0.106126,0.359205,0.00136,0.00136,0.000205,0.0,0
8,P2,8,200,500,15,20,0.9,0.05,3,100000.0,0.317681,0.198846,0.0,0.168401,0.208951,0.106121,0.359206,0.00136,0.00136,0.000206,0.0,0
8,P2,9,200,500,15,20,0.9,0.05,3,100000.0,0.317696,0.198835,0.0,0.168388,0.208959,0.106122,0.359202,0.00136,0.00136,0.000202,0.0,0
8,P2,10,200,500,15,20,0.9,0.05,3,100000.0,0.317699,0.198848,0.0,0.168402,0.208932,0.106119,0.359201,0.00136,0.00136,0.000201,0.0,0
8,P2,11,200,500,15,20,0.9,0.05,3,100000.0,0.317701,0.198841,0.0,0.168393,0.208941,0.106124,0.3592,0.00136,0.00136,0.0002,0.0,0
8,P2,12,200,500,15,20,0.9,0.05,3,100000.0,0.317705,0.198842,0.0,0.168397,0.208945,0.106111,0.359201,0.00136,0.00136,0.000201,0.0,0
8,P2,13,200,500,15,20,0.9,0.05,3,100000.0,0.317699,0.198831,0.0,0.168401,0.208931,0.106138,0.359199,0.00136,0.00136,0.000199,0.0,0
8,P2,14,200,500,15,20,0.9,0.05,3,100000.0,0.317698,0.198839,0.0,0.168389,0.208943,0.106131,0.3592,0.00136,0.00136,0.0002,0.0,0
8,P2,15,200,500,15,20,0.9,0.05,3,100000.0,0.317694,0.19884,0.0,0.168378,0.208958,0.10613,0.3592,0.00136,0.00136,0.0002,0.0,0
11,P2,1,400,500,15,20,0.9,0.05,3,100000.0,0.317708,0.198837,0.0,0.168369,0.208979,0.106107,0.3592,0.00136,0.00136,0.0002,0.0,0
11,P2,2,400,500,15,20,0.9,0.05,3,100000.0,0.317695,0.198837,0.0,0.168402,0.208935,0.10613,0.359201,0.00136,0.00136,0.000201,0.0,0
11,P2,3,400,500,15,20,0.9,0.05,3,100000.0,0.317687,0.198844,0.0,0.168381,0.208955,0.106133,0.359202,0.00136,0.00136,0.000202,0.0,0
11,P2,4,400,500,15,20,0.9,0.05,3,100000.0,0.317703,0.198842,0.0,0.168372,0.208973,0.10611,0.359201,0.00136,0.00136,0.000201,0.0,0
11,P2,5,400,500,15,20,0.9,0.05,3,100000.0,0.317695,0.19884,0.0,0.168377,0.208971,0.106118,0.359202,0.00136,0.00136,0.000202,0.0,0
11,P2,6,400,500,15,20,0.9,0.05,3,100000.0,0.31769,0.198844,0.0,0.168377,0.208968,0.106121,0.359202,0.00136,0.00136,0.000202,0.0,0
11,P2,7,400,500,15,20,0.9,0.05,3,100000.0,0.317691,0.198845,0.0,0.168378,0.208966,0.106119,0.359202,0.00136,0.00136,0.000202,0.0,0
11,P2,8,400,500,15,20,0.9,0.05,3,100000.0,0.317701,0.19885,0.0,0.16838,0.208964,0.106105,0.359202,0.00136,0.00136,0.000202,0.0,0
11,P2,9,400,500,15,20,0.9,0.05,3,100000.0,0.317709,0.198841,0.0,0.168367,0.208977,0.106106,0.3592,0.00136,0.00136,0.0002,0.0,0
11,P2,10,400,500,15,20,0.9,0.05,3,100000.0,0.317709,0.198839,0.0,0.168374,0.208974,0.106104,0.3592,0.00136,0.00136,0.0002,0.0,0
11,P2,11,400,500,15,20,0.9,0.05,3,100000.0,0.3177,0.198848,0.0,0.168381,0.208966,0.106105,0.359203,0.00136,0.00136,0.000203,0.0,0
11,P2,12,400,500,15,20,0.9,0.05,3,100000.0,0.317707,0.198843,0.0,0.168374,0.208974,0.106101,0.359201,0.00136,0.00136,0.000201,0.0,0
11,P2,13,400,500,15,20,0.9,0.05,3,100000.0,0.317711,0.198841,0.0,0.168369,0.208974,0.106105,0.3592,0.00136,0.00136,0.0002,0.0,0
11,P2,14,400,500,15,20,0.9,0.05,3,100000.0,0.317708,0.198847,0.0,0.168358,0.208991,0.106097,0.359201,0.00136,0.00136,0.000201,0.0,0
11,P2,15,400,500,15,20,0.9,0.05,3,100000.0,0.317707,0.198835,0.0,0.168371,0.208969,0.106118,0.359199,0.00136,0.00136,0.000199,0.0,0
14,P2,1,200,300,15,20,0.9,0.05,3,100000.0,0.317616,0.198801,0.0,0.168477,0.208869,0.106238,0.359209,0.00136,0.00136,0.000209,0.0,0
14,P2,2,200,300,15,20,0.9,0.05,3,100000.0,0.317667,0.19884,0.0,0.168487,0.208817,0.10619,0.359202,0.00136,0.00136,0.000202,0.0,0
14,P2,3,200,300,15,20,0.9,0.05,3,100000.0,0.317672,0.198823,0.0,0.168483,0.208816,0.106205,0.359199,0.00136,0.00136,0.000199,0.0,0
14,P2,4,200,300,15,20,0.9,0.05,3,100000.0,0.31767,0.198851,0.0,0.168505,0.208801,0.106173,0.359204,0.00136,0.00136,0.000204,0.0,0
14,P2,5,200,300,15,20,0.9,0.05,3,100000.0,0.31768,0.19885,0.0,0.168473,0.208808,0.106189,0.359198,0.00136,0.00136,0.000198,0.0,0
14,P2,6,200,300,15,20,0.9,0.05,3,100000.0,0.317675,0.198847,0.0,0.16842,0.208896,0.106162,0.359202,0.00136,0.00136,0.000202,0.0,0
14,P2,7,200,300,15,20,0.9,0.05,3,100000.0,0.317651,0.198795,0.0,0.168505,0.208798,0.106252,0.359199,0.00136,0.00136,0.000199,0.0,0
14,P2,8,200,300,15,20,0.9,0.05,3,100000.0,0.317649,0.198846,0.0,0.168483,0.208803,0.106219,0.359202,0.00136,0.00136,0.000202,0.0,0
14,P2,9,200,300,15,20,0.9,0.05,3,100000.0,0.317593,0.198881,0.0,0.168466,0.208834,0.106227,0.359213,0.00136,0.00136,0.000213,0.0,0
14,P2,10,200,300,15,20,0.9,0.05,3,100000.0,0.317659,0.198857,0.0,0.168466,0.20886,0.106159,0.359208,0.00136,0.00136,0.000208,0.0,0
14,P2,11,200,300,15,20,0.9,0.05,3,100000.0,0.317634,0.198814,0.0,0.168511,0.208781,0.106259,0.359202,0.00136,0.00136,0.000202,0.0,0
14,P2,12,200,300,15,20,0.9,0.05,3,100000.0,0.317676,0.198814,0.0,0.168457,0.208883,0.106171,0.359203,0.00136,0.00136,0.000203,0.0,0
14,P2,13,200,300,15,20,0.9,0.05,3,100000.0,0.317656,0.198843,0.0,0.168541,0.208767,0.106193,0.359206,0.00136,0.00136,0.000206,0.0,0
14,P2,14,200,300,15,20,0.9,0.05,3,100000.0,0.317717,0.19883,0.0,0.168435,0.208859,0.10616,0.359192,0.00136,0.00136,0.000192,0.0,0
14,P2,15,200,300,15,20,0.9,0.05,3,100000.0,0.317708,0.198822,0.0,0.168423,0.208919,0.106128,0.3592,0.00136,0.00136,0.0002,0.0,0
17,P2,1,200,500,15,20,0.9,0.05,3,100000.0,0.317703,0.198825,0.0,0.1684,0.208942,0.10613,0.359199,0.00136,0.00136,0.000199,0.0,0
17,P2,2,200,500,15,20,0.9,0.05,3,100000.0,0.317685,0.19885,0.0,0.168392,0.208963,0.10611,0.359206,0.00136,0.00136,0.000206,0.0,0
17,P2,3,200,500,15,20,0.9,0.05,3,100000.0,0.317715,0.198837,0.0,0.168382,0.208947,0.10612,0.359197,0.00136,0.00136,0.000197,0.0,0
17,P2,4,200,500,15,20,0.9,0.05,3,100000.0,0.317699,0.198834,0.0,0.168387,0.208943,0.106136,0.359199,0.00136,0.00136,0.000199,0.0,0
17,P2,5,200,500,15,20,0.9,0.05,3,100000.0,0.317698,0.198836,0.0,0.168415,0.208927,0.106124,0.359202,0.00136,0.00136,0.000202,0.0,0
17,P2,6,200,500,15,20,0.9,0.05,3,100000.0,0.317698,0.198828,0.0,0.168406,0.208944,0.106123,0.359202,0.00136,0.00136,0.000202,0.0,0
17,P2,7,200,500,15,20,0.9,0.05,3,100000.0,0.317698,0.198838,0.0,0.168386,0.208964,0.106115,0.359202,0.00136,0.00136,0.000202,0.0,0
17,P2,8,200,500,15,20,0.9,0.05,3,100000.0,0.317686,0.198851,0.0,0.168395,0.20896,0.106109,0.359206,0.00136,0.00136,0.000206,0.0,0
17,P2,9,200,500,15,20,0.9,0.05,3,100000.0,0.317684,0.19883,0.0,0.168423,0.208911,0.106151,0.359202,0.00136,0.00136,0.000202,0.0,0
17,P2,10,200,500,15,20,0.9,0.05,3,100000.0,0.317642,0.198853,0.0,0.16843,0.208926,0.106148,0.359213,0.00136,0.00136,0.000213,0.0,0
17,P2,11,200,500,15,20,0.9,0.05,3,100000.0,0.317702,0.198844,0.0,0.168387,0.208945,0.106122,0.3592,0.00136,0.00136,0.0002,0.0,0
17,P2,12,200,500,15,20,0.9,0.05,3,100000.0,0.31769,0.198841,0.0,0.168424,0.208917,0.106127,0.359203,0.00136,0.00136,0.000203,0.0,0
17,P2,13,200,500,15,20,0.9,0.05,3,100000.0,0.317697,0.198843,0.0,0.168411,0.208926,0.106123,0.359202,0.00136,0.00136,0.000202,0.0,0
17,P2,14,200,500,15,20,0.9,0.05,3,100000.0,0.317701,0.198834,0.0,0.168385,0.208947,0.106133,0.359198,0.00136,0.00136,0.000198,0.0,0
17,P2,15,200,500,15,20,0.9,0.05,3,100000.0,0.317749,0.198853,0.0,0.168324,0.20904,0.106034,0.359199,0.00136,0.00136,0.000199,0.0,0
20,P2,1,200,800,15,20,0.9,0.05,3,100000.0,0.317705,0.198844,0.0,0.168368,0.20898,0.106103,0.359201,0.00136,0.00136,0.000201,0.0,0
20,P2,2,200,800,15,20,0.9,0.05,3,100000.0,0.31769,0.198826,0.0,0.168367,0.209,0.106117,0.359203,0.00136,0.00136,0.000203,0.0,0
20,P2,3,200,800,15,20,0.9,0.05,3,100000.0,0.317696,0.198836,0.0,0.168413,0.208925,0.10613,0.359201,0.00136,0.00136,0.000201,0.0,0
20,P2,4,200,800,15,20,0.9,0.05,3,100000.0,0.317708,0.198831,0.0,0.168385,0.208962,0.106114,0.3592,0.00136,0.00136,0.0002,0.0,0
20,P2,5,200,800,15,20,0.9,0.05,3,100000.0,0.317711,0.198836,0.0,0.168368,0.208976,0.106109,0.359199,0.00136,0.00136,0.000199,0.0,0
20,P2,6,200,800,15,20,0.9,0.05,3,100000.0,0.317712,0.19885,0.0,0.168366,0.208978,0.106095,0.3592,0.00136,0.00136,0.0002,0.0,0
20,P2,7,200,800,15,20,0.9,0.05,3,100000.0,0.317708,0.19884,0.0,0.168378,0.208969,0.106105,0.359201,0.00136,0.00136,0.000201,0.0,0
20,P2,8,200,800,15,20,0.9,0.05,3,100000.0,0.317707,0.198844,0.0,0.168366,0.20898,0.106103,0.359201,0.00136,0.00136,0.000201,0.0,0
20,P2,9,200,800,15,20,0.9,0.05,3,100000.0,0.31771,0.19884,0.0,0.168372,0.208972,0.106105,0.3592,0.00136,0.00136,0.0002,0.0,0
